,Player,Age,Pos,Tm,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
206,Aaron Downey,31,RW,TOT,42,3,4,7,2,95,0.7,3,0,0,0,4,0,0,21,14.3,235,5:36,,,,,
207,Aaron Downey,31,RW,MTL,25,1,4,5,2,50,0.4,1,0,0,0,4,0,0,10,10.0,168,6:43,,,,,
208,Aaron Downey,31,RW,STL,17,2,0,2,0,45,0.3,2,0,0,0,0,0,0,11,18.2,67,3:56,,,,,
209,Dallas Drake,36,LW,STL,62,2,24,26,-13,59,0.7,1,1,0,1,18,4,2,88,2.3,1049,16:55,,,,,
210,Kris Draper,34,RW,DET,80,10,22,32,3,58,1.6,9,0,1,1,19,2,1,153,6.5,1422,17:46,,,,,
211,Chris Drury,29,C,BUF,81,30,37,67,-11,32,6.6,12,16,2,5,16,21,0,172,17.4,1466,18:06,,,,,
212,J.P. Dumont,27,RW,BUF,54,20,20,40,-1,38,4.4,11,9,0,4,9,11,0,116,17.2,864,16:00,,,,,
213,Pascal Dupuis,26,RW,MIN,67,10,16,26,-10,40,1.6,6,4,0,2,9,6,1,151,6.6,1105,16:30,,,,,
214,Radek Dvorak,28,RW,EDM,64,8,20,28,-2,26,1.7,6,2,0,2,19,0,1,131,6.1,1060,16:34,,,,,
215,Ben Eager,22,LW,PHI,25,3,5,8,0,18,0.7,3,0,0,0,5,0,0,21,14.3,185,7:24,,,,,
216,Mark Eaton,28,D,NSH,69,3,1,4,-2,44,2.0,3,0,0,0,0,0,1,28,10.7,1361,19:43,,,,,
217,Patrick Eaves,21,RW,OTT,58,20,9,29,7,22,3.7,14,5,1,4,8,1,0,100,20.0,724,12:29,,,,,
218,Christian Ehrhoff,23,D,SJS,64,5,18,23,10,32,4.6,3,2,0,2,7,11,0,124,4.0,1140,17:48,,,,,
219,Nils Ekman,29,RW,SJS,77,21,36,57,20,54,6.4,16,5,0,2,22,14,0,176,11.9,1171,15:12,,,,,
220,Patrik Elias,29,LW,NJD,38,16,29,45,11,20,5.2,10,6,0,3,14,15,0,142,11.3,706,18:34,,,,,
221,Matt Ellison,22,RW,TOT,31,3,10,13,-2,19,0.8,2,1,0,0,6,4,0,49,6.1,416,13:25,,,,,
222,Matt Ellison,22,RW,CHI,26,3,9,12,-4,17,0.6,2,1,0,0,5,4,0,47,6.4,383,14:45,,,,,
223,Matt Ellison,22,RW,PHI,5,0,1,1,2,2,0.1,0,0,0,0,1,0,0,2,0.0,32,6:28,,,,,
224,Steve Eminger,22,D,WSH,66,5,13,18,-12,81,2.1,4,1,0,0,10,2,1,50,10.0,1409,21:21,,,,,
225,Shane Endicott,24,C,PIT,41,1,1,2,-9,43,-1.0,0,0,1,0,1,0,0,44,2.3,480,11:43,,,,,
226,Martin Erat,24,LW,NSH,80,20,29,49,0,76,4.7,15,5,0,1,18,11,0,143,14.0,1180,14:45,,,,,
227,John Erskine,25,D,TOT,60,1,0,1,-15,161,-0.1,1,0,0,0,0,0,0,32,3.1,783,13:03,,,,,
228,John Erskine,25,D,NYI,34,1,0,1,-12,99,-0.2,1,0,0,0,0,0,0,23,4.3,497,14:37,,,,,
229,John Erskine,25,D,DAL,26,0,0,0,-3,62,0.1,0,0,0,0,0,0,0,9,0.0,286,11:00,,,,,
230,Garnet Exelby,24,D,ATL,75,1,9,10,11,75,2.5,1,0,0,0,8,0,1,44,2.3,1176,15:41,,,,,
231,Jim Fahey,26,D,SJS,21,0,2,2,-11,14,-0.4,0,0,0,0,2,0,0,22,0.0,266,12:39,,,,,
232,Rico Fata,25,RW,TOT,47,3,4,7,-4,22,-0.1,2,1,0,0,4,0,0,50,6.0,478,10:10,,,,,
233,Rico Fata,25,RW,WSH,21,3,3,6,3,8,0.7,2,1,0,0,3,0,0,31,9.7,172,8:11,,,,,
234,Rico Fata,25,RW,PIT,20,0,0,0,-5,10,-0.7,0,0,0,0,0,0,0,18,0.0,262,13:06,,,,,
235,Rico Fata,25,RW,ATL,6,0,1,1,-2,4,-0.1,0,0,0,0,1,0,0,1,0.0,44,7:18,,,,,
236,Fedor Fedorov,24,RW,NYR,3,0,0,0,0,6,-0.1,0,0,0,0,0,0,0,2,0.0,29,9:49,,,,,
237,Sergei Fedorov,36,C,TOT,67,12,32,44,-2,66,3.0,8,3,1,2,17,14,1,160,7.5,1409,21:02,,,,,
238,Sergei Fedorov,36,C,CBJ,62,12,31,43,-1,64,3.1,8,3,1,2,17,13,1,142,8.5,1308,21:06,,,,,
239,Sergei Fedorov,36,C,MDA,5,0,1,1,-1,2,-0.1,0,0,0,0,0,1,0,18,0.0,101,20:17,,,,,
240,Todd Fedoruk,26,LW,MDA,76,4,19,23,6,174,1.7,4,0,0,1,17,2,0,69,5.8,639,8:24,,,,,
241,Ruslan Fedotenko,27,LW,TBL,80,26,15,41,-4,44,4.3,22,4,0,6,12,3,0,164,15.9,1228,15:21,,,,,
242,Eric Fehr,20,RW,WSH,11,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,10,0.0,63,5:45,,,,,
243,Andrew Ference,26,D,CGY,82,4,27,31,-12,85,5.4,2,2,0,0,10,17,0,111,3.6,1652,20:08,,,,,
244,Scott Ferguson,33,D,MIN,15,0,0,0,-3,22,0.0,0,0,0,0,0,0,0,6,0.0,138,9:11,,,,,
245,Jonathan Ferland,22,RW,MTL,7,1,0,1,-2,2,0.0,1,0,0,0,0,0,0,9,11.1,46,6:37,,,,,
246,Vernon Fiddler,25,C,NSH,40,8,4,12,-2,42,0.9,5,3,0,2,3,1,0,46,17.4,553,13:49,,,,,
247,Valtteri Filppula,21,C,DET,4,0,1,1,1,2,0.1,0,0,0,0,1,0,0,1,0.0,29,7:19,,,,,
248,Jiri Fischer,25,D,DET,22,3,5,8,8,33,2.1,2,0,1,1,3,2,0,36,8.3,456,20:43,,,,,
249,Mike Fisher,25,C,OTT,68,22,22,44,23,64,5.1,16,2,4,3,12,7,3,150,14.7,1166,17:09,,,,,
250,Tom Fitzgerald,37,RW,BOS,71,4,6,10,-10,40,-0.2,4,0,0,0,5,0,1,50,8.0,671,9:27,,,,,
251,Rory Fitzpatrick,31,D,BUF,56,4,5,9,-18,50,1.0,2,2,0,1,2,3,0,45,8.9,916,16:22,,,,,
252,Tomas Fleischmann,21,C,WSH,14,0,2,2,-7,0,-0.3,0,0,0,0,1,1,0,11,0.0,95,6:45,,,,,
253,Ryan Flinn,25,LW,LAK,2,0,0,0,0,5,0.0,0,0,0,0,0,0,0,0,,1,0:25,,,,,
254,Adam Foote,34,D,CBJ,65,6,16,22,-16,89,3.3,2,2,2,1,12,2,2,67,9.0,1597,24:34,,,,,
255,Colin Forbes,29,LW,WSH,9,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,10,0.0,74,8:16,,,,,
256,Peter Forsberg,32,C,PHI,60,19,56,75,21,46,8.0,10,8,1,2,32,24,0,132,14.4,1127,18:47,,,,,
257,Kurtis Foster,24,D,MIN,58,10,18,28,-3,60,5.6,4,6,0,2,6,12,0,124,8.1,1115,19:13,,,,,
258,Matt Foy,22,RW,MIN,19,2,3,5,-4,16,0.2,1,1,0,0,3,0,0,21,9.5,209,10:59,,,,,
259,Johan Franzen,26,C,DET,80,12,4,16,4,36,1.0,10,0,2,2,4,0,0,119,10.1,996,12:27,,,,,
260,Jeff Friesen,29,LW,TOT,51,4,7,11,-15,32,-0.4,4,0,0,1,5,2,0,75,5.3,682,13:23,,,,,
261,Jeff Friesen,29,LW,WSH,33,3,4,7,-11,24,-0.4,3,0,0,0,2,2,0,64,4.7,487,14:45,,,,,
262,Jeff Friesen,29,LW,MDA,18,1,3,4,-4,8,0.0,1,0,0,1,3,0,0,11,9.1,196,10:53,,,,,
263,Dan Fritsche,20,RW,CBJ,59,6,7,13,-14,22,0.3,6,0,0,0,7,0,0,93,6.5,607,10:17,,,,,
264,Alex Frolov,23,LW,LAK,69,21,33,54,17,40,5.4,14,4,3,4,21,10,2,174,12.1,1332,19:18,,,,,
265,Marian Gaborik,23,RW,MIN,65,38,28,66,6,64,8.9,26,10,2,7,15,12,1,252,15.1,1198,18:26,,,,,
266,Simon Gagne,25,LW,PHI,72,47,32,79,31,38,10.8,33,12,2,7,18,11,3,334,14.1,1495,20:46,,,,,
267,Steve Gainey,27,LW,PHX,20,0,1,1,-3,20,-0.3,0,0,0,0,1,0,0,11,0.0,165,8:14,,,,,
268,Simon Gamache,25,RW,TOT,26,3,4,7,-5,10,0.3,3,0,0,0,3,1,0,36,8.3,299,11:30,,,,,
269,Simon Gamache,25,RW,STL,15,3,4,7,1,10,0.7,3,0,0,0,3,1,0,32,9.4,208,13:53,,,,,
270,Simon Gamache,25,RW,NSH,11,0,0,0,-6,0,-0.4,0,0,0,0,0,0,0,4,0.0,91,8:16,,,,,
271,Paul Gaustad,23,C,BUF,78,9,15,24,4,65,1.8,9,0,0,0,14,1,0,113,8.0,946,12:08,,,,,
272,Denis Gauthier,29,D,TOT,62,2,9,11,2,98,2.4,2,0,0,0,9,0,0,56,3.6,1024,16:31,,,,,
273,Denis Gauthier,29,D,PHX,45,2,9,11,-4,61,1.8,2,0,0,0,9,0,0,43,4.7,763,16:58,,,,,
274,Denis Gauthier,29,D,PHI,17,0,0,0,6,37,0.6,0,0,0,0,0,0,0,13,0.0,261,15:21,,,,,
275,Aaron Gavey,31,C,MDA,5,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,20,4:03,,,,,
276,Martin Gelinas,35,LW,FLA,82,17,24,41,27,80,4.2,13,4,0,3,23,1,0,186,9.1,1311,15:59,,,,,
277,Carsen Germyn,23,C,CGY,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,2,0.0,10,5:00,,,,,
278,Bruno Gervais,21,D,NYI,27,3,4,7,-1,8,1.4,2,1,0,0,3,1,0,21,14.3,453,16:47,,,,,
279,Ryan Getzlaf,20,C,MDA,57,14,25,39,6,22,4.2,4,10,0,1,11,14,0,116,12.1,717,12:35,,,,,
280,Hal Gill,30,D,BOS,80,1,9,10,-4,124,2.2,1,0,0,0,9,0,0,68,1.5,1489,18:37,,,,,
281,Trevor Gillies,27,LW,MDA,1,0,0,0,0,21,0.0,0,0,0,0,0,0,0,1,0.0,3,2:40,,,,,
282,Brian Gionta,27,RW,NJD,82,48,41,89,18,46,11.4,23,24,1,10,31,10,0,291,16.5,1625,19:49,,,,,
283,Mark Giordano,22,D,CGY,7,0,1,1,2,8,0.4,0,0,0,0,0,1,0,5,0.0,85,12:05,,,,,
284,Alexandre Giroux,24,LW,NYR,1,0,0,0,-1,0,0.0,0,0,0,0,0,0,0,0,,3,2:50,,,,,
285,Jeff Giuliano,26,LW,LAK,48,3,4,7,0,26,0.1,3,0,0,2,4,0,0,32,9.4,468,9:45,,,,,
286,Tim Gleason,23,D,LAK,78,2,19,21,0,77,3.3,2,0,0,0,17,0,2,72,2.8,1380,17:41,,,,,
287,Rob Globke,23,RW,FLA,18,1,0,1,0,6,-0.1,1,0,0,0,0,0,0,18,5.6,131,7:17,,,,,
288,Mike Glumac,25,C,STL,33,7,5,12,-8,33,1.0,2,5,0,0,4,1,0,55,12.7,410,12:25,,,,,
289,Marcel Goc,22,C,SJS,81,8,14,22,-7,22,1.0,6,2,0,2,12,2,0,96,8.3,948,11:42,,,,,
290,Eric Godard,25,RW,NYI,57,2,2,4,-2,115,0.2,2,0,0,0,2,0,0,17,11.8,203,3:34,,,,,
291,Steven Goertzen,21,RW,CBJ,39,0,0,0,-17,44,-1.2,0,0,0,0,0,0,0,23,0.0,333,8:32,,,,,
292,Scott Gomez,26,C,NJD,82,33,51,84,8,42,9.2,24,9,0,5,27,24,0,244,13.5,1540,18:47,,,,,
293,Sergei Gonchar,31,D,PIT,75,12,46,58,-13,100,7.0,4,8,0,2,14,30,2,192,6.3,1850,24:40,,,,,
294,Boyd Gordon,22,RW,WSH,25,0,1,1,-4,4,-0.6,0,0,0,0,1,0,0,12,0.0,292,11:40,,,,,
295,Lee Goren,28,RW,VAN,28,1,2,3,-6,30,-0.2,1,0,0,1,2,0,0,37,2.7,207,7:25,,,,,
296,Josh Gorges,21,D,SJS,49,0,6,6,5,31,1.8,0,0,0,0,5,1,0,25,0.0,864,17:38,,,,,
297,David Gove,27,C,CAR,1,0,1,1,2,0,0.2,0,0,0,0,1,0,0,0,,7,7:12,,,,,
298,Chris Gratton,30,C,FLA,76,17,22,39,6,104,3.4,12,4,1,2,18,4,0,135,12.6,1195,15:43,,,,,
299,Josh Gratton,23,LW,TOT,14,1,0,1,-3,44,-0.1,1,0,0,0,0,0,0,17,5.9,103,7:21,,,,,
300,Josh Gratton,23,LW,PHX,11,1,0,1,-3,30,-0.1,1,0,0,0,0,0,0,14,7.1,88,8:00,,,,,
301,Josh Gratton,23,LW,PHI,3,0,0,0,0,14,0.0,0,0,0,0,0,0,0,3,0.0,15,5:00,,,,,
302,Denis Grebeshkov,22,D,TOT,29,0,5,5,-12,20,0.0,0,0,0,0,2,3,0,24,0.0,483,16:39,,,,,
303,Denis Grebeshkov,22,D,NYI,21,0,3,3,-8,8,0.1,0,0,0,0,1,2,0,14,0.0,361,17:11,,,,,
304,Denis Grebeshkov,22,D,LAK,8,0,2,2,-4,12,0.0,0,0,0,0,1,1,0,10,0.0,122,15:16,,,,,
305,Josh Green,28,LW,VAN,33,4,2,6,2,14,0.5,4,0,0,0,2,0,0,35,11.4,283,8:35,,,,,
306,Mike Green,20,D,WSH,22,1,2,3,-8,18,0.0,1,0,0,0,1,1,0,13,7.7,328,14:54,,,,,
307,Travis Green,35,C,BOS,82,10,12,22,-2,79,0.9,8,0,2,1,11,0,1,118,8.5,1235,15:04,,,,,
308,Matt Greene,22,D,EDM,27,0,2,2,-6,43,0.1,0,0,0,0,2,0,0,10,0.0,303,11:13,,,,,
309,Mike Grier,31,RW,BUF,81,7,16,23,-7,28,0.7,7,0,0,4,15,0,1,109,6.4,1164,14:22,,,,,
310,Bill Guerin,35,RW,DAL,70,13,27,40,0,115,3.2,10,3,0,2,13,14,0,210,6.2,1150,16:25,,,,,
311,Ben Guite,27,RW,BOS,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,9,8:53,,,,,
312,Niklas Hagman,26,RW,TOT,84,8,13,21,-10,18,0.6,7,0,1,0,10,1,2,126,6.3,1029,12:15,,,,,
313,Niklas Hagman,26,RW,DAL,54,6,9,15,-2,16,0.9,5,0,1,0,6,1,2,74,8.1,609,11:17,,,,,
314,Niklas Hagman,26,RW,FLA,30,2,4,6,-8,2,-0.3,2,0,0,0,4,0,0,52,3.8,420,14:00,,,,,
315,Ron Hainsey,24,D,CBJ,55,2,15,17,13,43,3.9,1,1,0,0,11,4,0,81,2.5,978,17:47,,,,,
316,David Hale,24,D,NJD,38,0,4,4,5,21,1.5,0,0,0,0,4,0,0,19,0.0,458,12:03,,,,,
317,Adam Hall,25,RW,NSH,75,14,15,29,0,40,2.0,4,10,0,5,7,6,2,122,11.5,1258,16:47,,,,,
318,Jeff Halpern,29,C,WSH,70,11,33,44,-8,79,2.5,5,6,0,1,18,14,1,151,7.3,1400,20:00,,,,,
319,Denis Hamel,28,LW,OTT,4,1,0,1,1,0,0.2,1,0,0,0,0,0,0,9,11.1,37,9:10,,,,,
320,Dan Hamhuis,23,D,NSH,82,7,31,38,11,70,7.2,2,4,1,1,18,12,1,135,5.2,1850,22:34,,,,,
321,Jeff Hamilton,28,C,NYI,13,2,6,8,0,8,0.7,1,1,0,0,2,4,0,29,6.9,137,10:33,,,,,
322,Roman Hamrlik,31,D,CGY,51,7,19,26,8,56,5.8,5,1,1,0,4,15,0,89,7.9,1114,21:51,,,,,
323,Michal Handzus,28,C,PHI,73,11,33,44,-2,38,2.7,8,2,1,1,16,13,4,113,9.7,1348,18:28,,,,,
324,Scott Hannan,27,D,SJS,81,6,18,24,7,58,5.4,4,2,0,1,9,8,1,104,5.8,1991,24:34,,,,,
325,Jay Harrison,23,D,TOR,8,0,1,1,5,2,0.6,0,0,0,0,1,0,0,7,0.0,151,18:50,,,,,
326,Mark Hartigan,28,C,CBJ,33,9,3,12,-1,22,1.4,6,3,0,1,2,1,0,54,16.7,384,11:39,,,,,
327,Scott Hartnell,23,LW,NSH,81,25,23,48,8,101,5.1,13,10,2,8,14,7,2,211,11.8,1303,16:05,,,,,
328,Todd Harvey,30,RW,EDM,63,5,2,7,-7,32,0.1,5,0,0,0,2,0,0,45,11.1,476,7:33,,,,,
329,Derian Hatcher,33,D,PHI,77,4,13,17,2,93,3.2,2,1,1,0,8,3,2,98,4.1,1809,23:30,,,,,
330,Niclas Havelid,32,D,ATL,82,4,28,32,9,48,5.3,2,2,0,0,19,9,0,84,4.8,2002,24:25,,,,,
331,Martin Havlat,24,LW,OTT,18,9,7,16,6,4,2.1,6,2,1,1,3,3,1,57,15.8,327,18:11,,,,,
332,Eric Healey,31,LW,BOS,2,0,0,0,0,2,0.0,0,0,0,0,0,0,0,1,0.0,17,8:28,,,,,
333,Paul Healey,30,RW,COL,2,0,0,0,0,14,0.0,0,0,0,0,0,0,0,0,,11,5:33,,,,,
334,Dany Heatley,25,LW,OTT,82,50,53,103,29,86,12.9,25,23,2,7,31,20,2,300,16.7,1734,21:09,,,,,
335,Jochen Hecht,28,LW,BUF,64,18,24,42,10,34,4.3,12,4,2,4,19,4,1,179,10.1,1160,18:07,,,,,
336,Bret Hedican,35,D,CAR,74,5,22,27,11,58,4.9,2,2,1,1,15,5,2,73,6.8,1503,20:19,,,,,
337,Jonathan Hedstrom,28,RW,MDA,79,13,14,27,2,48,1.7,9,2,2,5,12,1,1,99,13.1,1286,16:17,,,,,
338,Milan Hejduk,29,RW,COL,74,24,34,58,13,24,5.9,9,14,1,2,24,9,1,221,10.9,1373,18:33,,,,,
339,Timo Helbling,24,D,TBL,9,0,1,1,-3,6,0.0,0,0,0,0,1,0,0,2,0.0,93,10:19,,,,,
340,Colin Hemingway,25,RW,STL,3,0,0,0,-2,0,-0.1,0,0,0,0,0,0,0,2,0.0,22,7:18,,,,,
341,Ales Hemsky,22,RW,EDM,81,19,58,77,-5,64,6.9,11,7,1,4,23,35,0,178,10.7,1375,16:59,,,,,
342,Alex Henry,26,D,MIN,63,0,5,5,-4,73,1.5,0,0,0,0,5,0,0,41,0.0,720,11:26,,,,,
343,Jamie Heward,34,D,WSH,71,7,21,28,-5,54,3.9,3,4,0,2,7,12,2,140,5.0,1552,21:52,,,,,
344,Chris Higgins,22,C,MTL,80,23,15,38,-1,26,4.0,13,7,3,3,10,5,0,148,15.5,1153,14:25,,,,,
345,Andy Hilbert,24,C,TOT,47,12,15,27,4,38,2.8,9,3,0,2,10,4,1,101,11.9,614,13:04,,,,,
346,Andy Hilbert,24,C,CHI,28,5,4,9,-4,22,0.7,5,0,0,1,4,0,0,50,10.0,282,10:05,,,,,
347,Andy Hilbert,24,C,PIT,19,7,11,18,8,16,2.1,4,3,0,1,6,4,1,51,13.7,332,17:27,,,,,
348,Sean Hill,35,D,FLA,78,2,18,20,3,80,3.4,1,1,0,0,15,3,0,110,1.8,1572,20:09,,,,,
349,Dan Hinote,29,C,COL,73,5,8,13,-5,48,0.1,4,0,1,2,7,0,1,70,7.1,780,10:41,,,,,
350,Shane Hnidy,30,D,ATL,66,0,3,3,1,33,0.7,0,0,0,0,3,0,0,50,0.0,675,10:14,,,,,
351,Jeff Hoggan,27,LW,STL,52,2,6,8,-16,34,-0.3,2,0,0,0,6,0,0,60,3.3,457,8:47,,,,,
352,Bobby Holik,35,C,ATL,64,15,18,33,-6,79,2.3,10,5,0,0,5,12,1,151,9.9,1121,17:31,,,,,
353,Ryan Hollweg,22,C,NYR,52,2,3,5,-3,84,-0.1,2,0,0,0,3,0,0,32,6.3,377,7:15,,,,,
354,Michael Holmqvist,26,C,CHI,72,10,10,20,-14,16,0.7,8,2,0,1,8,1,1,106,9.4,975,13:32,,,,,
355,Tomas Holmstrom,33,RW,DET,81,29,30,59,14,66,7.1,18,11,0,8,17,13,0,140,20.7,1132,13:59,,,,,
356,Shawn Horcoff,27,LW,EDM,79,22,51,73,0,85,6.7,16,3,3,5,27,21,3,167,13.2,1578,19:59,,,,,
357,Darcy Hordichuk,25,LW,NSH,74,7,6,13,9,163,1.5,7,0,0,1,5,1,0,52,13.5,455,6:09,,,,,
358,Nathan Horton,20,C,FLA,71,28,19,47,8,89,5.4,25,3,0,1,13,6,0,162,17.3,1199,16:53,,,,,
359,Marcel Hossa,24,LW,NYR,64,10,6,16,-6,28,1.1,7,3,0,0,5,1,0,105,9.5,688,10:45,,,,,
360,Marian Hossa,27,RW,ATL,80,39,53,92,17,67,10.2,18,14,7,7,27,25,1,341,11.4,1735,21:41,,,,,
361,Jan Hrdina,29,C,CBJ,75,10,23,33,-8,78,1.7,5,4,1,0,14,8,1,78,12.8,1272,16:58,,,,,
362,Jiri Hudler,22,C,DET,4,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,3,0.0,29,7:13,,,,,
363,Brett Hull,41,RW,PHX,5,0,1,1,-3,0,-0.1,0,0,0,0,0,1,0,8,0.0,69,13:45,,,,,
364,Cale Hulse,32,D,TOT,39,0,4,4,-8,63,0.5,0,0,0,0,4,0,0,34,0.0,596,15:18,,,,,
365,Cale Hulse,32,D,CBJ,27,0,3,3,-9,43,0.0,0,0,0,0,3,0,0,27,0.0,407,15:04,,,,,
366,Cale Hulse,32,D,CGY,12,0,1,1,1,20,0.5,0,0,0,0,1,0,0,7,0.0,189,15:47,,,,,
367,Trent Hunter,25,RW,NYI,82,16,19,35,-9,34,2.0,11,5,0,3,13,6,0,221,7.2,1462,17:50,,,,,
368,Kristian Huselius,27,LW,TOT,78,20,27,47,-9,40,4.5,12,8,0,4,7,20,0,164,12.2,1159,14:52,,,,,
369,Kristian Huselius,27,LW,CGY,54,15,24,39,2,36,4.3,9,6,0,4,6,18,0,107,14.0,805,14:55,,,,,
370,Kristian Huselius,27,LW,FLA,24,5,3,8,-11,4,0.2,3,2,0,0,1,2,0,57,8.8,353,14:44,,,,,
371,Matt Hussey,26,C,PIT,13,0,1,1,-5,0,-0.4,0,0,0,0,1,0,0,17,0.0,134,10:17,,,,,
372,Andrew Hutchinson,25,D,CAR,36,3,8,11,-2,18,1.5,1,2,0,0,2,6,0,33,9.1,373,10:22,,,,,
373,Jarome Iginla,28,RW,CGY,82,35,32,67,5,86,7.8,17,17,1,6,16,14,2,293,11.9,1779,21:42,,,,,
374,Jarkko Immonen,23,C,NYR,6,2,0,2,-1,0,0.2,1,1,0,0,0,0,0,8,25.0,62,10:15,,,,,
375,Brad Isbister,28,RW,BOS,58,6,17,23,-2,46,1.3,5,1,0,0,15,2,0,112,5.4,807,13:55,,,,,
376,Raitis Ivanans,27,D,MTL,4,0,0,0,-1,9,-0.1,0,0,0,0,0,0,0,0,,12,2:58,,,,,
377,Greg Jacina,23,C,FLA,11,0,1,1,-1,4,-0.1,0,0,0,0,1,0,0,10,0.0,64,5:50,,,,,
378,Barret Jackman,24,D,STL,63,4,6,10,-6,156,2.8,4,0,0,2,5,1,0,56,7.1,1182,18:46,,,,,
379,Ric Jackman,27,D,TOT,64,7,23,30,-20,52,2.8,4,3,0,1,12,10,1,120,5.8,1110,17:21,,,,,
380,Ric Jackman,27,D,PIT,49,6,22,28,-20,46,2.4,3,3,0,1,12,9,1,95,6.3,899,18:21,,,,,
381,Ric Jackman,27,D,FLA,15,1,1,2,0,6,0.4,1,0,0,0,0,1,0,25,4.0,211,14:04,,,,,
382,Tim Jackman,24,RW,PHX,8,0,0,0,1,21,-0.1,0,0,0,0,0,0,0,4,0.0,58,7:13,,,,,
383,Jean-Francois Jacques,20,LW,EDM,7,0,0,0,-3,0,-0.2,0,0,0,0,0,0,0,8,0.0,47,6:43,,,,,
384,Jaromir Jagr,33,RW,NYR,82,54,69,123,34,72,15.5,30,24,0,9,41,28,0,368,14.7,1810,22:05,,,,,
385,Connor James,23,RW,LAK,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,0.0,15,7:19,,,,,
386,Dan Jancevski,24,D,DAL,2,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,,18,9:13,,,,,
387,Cam Janssen,21,RW,NJD,47,0,0,0,-3,91,-0.5,0,0,0,0,0,0,0,10,0.0,222,4:44,,,,,
388,Cole Jarrett,23,D,NYI,1,0,0,0,1,0,0.1,0,0,0,0,0,0,0,1,0.0,14,13:48,,,,,
389,Jeff Jillson,25,D,BUF,2,0,0,0,0,4,0.0,0,0,0,0,0,0,0,1,0.0,29,14:40,,,,,
390,Jonas Johansson,21,RW,WSH,1,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,,4,4:14,,,,,
391,Aaron Johnson,22,D,CBJ,26,2,6,8,9,23,2.1,1,1,0,1,5,1,0,28,7.1,369,14:12,,,,,
392,Greg Johnson,34,C,NSH,68,11,8,19,6,10,1.1,7,0,4,3,8,0,0,76,14.5,1128,16:36,,,,,
393,Mike Johnson,31,RW,PHX,80,16,38,54,7,50,4.8,9,6,1,3,26,12,0,145,11.0,1326,16:34,,,,,
394,Ryan Johnson,29,C,STL,65,3,6,9,-21,33,-0.7,1,1,1,0,5,0,1,57,5.3,741,11:24,,,,,
395,Kim Johnsson,29,D,PHI,47,6,19,25,5,34,4.1,3,3,0,0,9,10,0,97,6.2,1095,23:17,,,,,
396,Jussi Jokinen,22,LW,DAL,81,17,38,55,2,30,5.2,9,8,0,2,15,23,0,107,15.9,1099,13:34,,,,,
397,Olli Jokinen,27,C,FLA,82,38,51,89,14,88,9.8,23,14,1,9,28,23,0,351,10.8,1680,20:29,,,,,
398,Matt Jones,22,D,PHX,16,0,2,2,-2,14,0.2,0,0,0,0,2,0,0,10,0.0,185,11:35,,,,,
399,Randy Jones,24,D,PHI,28,0,8,8,-6,16,0.6,0,0,0,0,4,3,1,21,0.0,419,14:58,,,,,
400,Ed Jovanovski,29,D,VAN,44,8,25,33,-8,58,4.5,2,6,0,2,12,13,0,87,9.2,1075,24:26,,,,,
401,Milan Jurcina,22,D,BOS,51,6,5,11,3,54,2.7,4,2,0,0,5,0,0,64,9.4,840,16:28,,,,,
402,Frantisek Kaberle,32,D,CAR,77,6,38,44,8,46,6.5,5,1,0,3,21,16,1,126,4.8,1510,19:37,,,,,
403,Tomas Kaberle,27,D,TOR,82,9,58,67,-1,46,9.7,3,6,0,2,13,45,0,163,5.5,2310,28:10,,,,,
404,Dmitri Kalinin,25,D,BUF,55,2,16,18,14,54,4.1,2,0,0,0,11,5,0,47,4.3,922,16:45,,,,,
405,Boyd Kane,27,LW,WSH,5,0,1,1,1,2,0.1,0,0,0,0,1,0,0,1,0.0,20,4:04,,,,,
406,Petr Kanko,21,RW,LAK,10,1,0,1,1,0,0.1,1,0,0,0,0,0,0,7,14.3,47,4:42,,,,,
407,Niko Kapanen,27,C,DAL,81,14,21,35,-10,36,2.4,7,5,2,4,13,8,0,97,14.4,1152,14:13,,,,,
408,Sami Kapanen,32,RW,PHI,58,12,22,34,-9,12,2.2,5,3,4,2,14,8,0,123,9.8,1048,18:04,,,,,
409,Paul Kariya,31,LW,NSH,82,31,54,85,-6,40,8.4,17,14,0,3,22,32,0,245,12.7,1565,19:05,,,,,
410,Alexander Karpovtsev,35,D,FLA,6,0,0,0,-3,4,-0.2,0,0,0,0,0,0,0,4,0.0,66,11:05,,,,,
411,Darius Kasparaitis,33,D,NYR,67,0,6,6,7,97,2.4,0,0,0,0,6,0,0,48,0.0,1171,17:28,,,,,
412,Pat Kavanagh,26,RW,PHI,8,0,0,0,-2,2,-0.2,0,0,0,0,0,0,0,1,0.0,42,5:14,,,,,
